policyID,statecode,county,line,construction,point_granularity
389928,FL,SUMTER COUNTY,Residential,Masonry,1
814159,FL,SUMTER COUNTY,Residential,Wood,1
432369,FL,SUMTER COUNTY,Residential,Wood,1
310629,FL,SUMTER COUNTY,Residential,Masonry,1
732193,FL,PASCO COUNTY,Residential,Wood,3
541445,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
495902,FL,PASCO COUNTY,Residential,Wood,1
488623,FL,PASCO COUNTY,Residential,Wood,4
146079,FL,PASCO COUNTY,Residential,Wood,4
869876,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
655648,FL,PASCO COUNTY,Commercial,Reinforced Concrete,4
397710,FL,PASCO COUNTY,Residential,Masonry,3
551219,FL,PASCO COUNTY,Commercial,Reinforced Concrete,1
487650,FL,PASCO COUNTY,Residential,Wood,1
723429,FL,PASCO COUNTY,Residential,Wood,1
624454,FL,PASCO COUNTY,Commercial,Steel Frame,1
794745,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
262171,FL,PASCO COUNTY,Residential,Masonry,1
859114,FL,PASCO COUNTY,Residential,Wood,1
304979,FL,PASCO COUNTY,Residential,Wood,1
453860,FL,PASCO COUNTY,Residential,Wood,1
550817,FL,PASCO COUNTY,Residential,Masonry,1
659924,FL,PASCO COUNTY,Residential,Masonry,1
625118,FL,PASCO COUNTY,Commercial,Reinforced Masonry,3
997350,FL,PASCO COUNTY,Residential,Masonry,1
142300,FL,PASCO COUNTY,Residential,Wood,1
112367,FL,PASCO COUNTY,Residential,Masonry,1
172915,FL,PASCO COUNTY,Residential,Wood,1
932105,FL,PASCO COUNTY,Residential,Masonry,1
791371,FL,PASCO COUNTY,Residential,Wood,3
677764,FL,PASCO COUNTY,Residential,Wood,3
871539,FL,PASCO COUNTY,Residential,Masonry,1
579032,FL,PASCO COUNTY,Commercial,Reinforced Masonry,3
381827,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
361328,FL,PASCO COUNTY,Residential,Wood,1
442999,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
887105,FL,PASCO COUNTY,Residential,Wood,1
578685,FL,PASCO COUNTY,Residential,Masonry,1
830380,FL,PASCO COUNTY,Residential,Wood,1
234900,FL,PASCO COUNTY,Residential,Masonry,1
920844,FL,PASCO COUNTY,Residential,Masonry,1
372997,FL,PASCO COUNTY,Residential,Masonry,1
680646,FL,PASCO COUNTY,Residential,Masonry,1
333385,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
969336,FL,PASCO COUNTY,Residential,Wood,1
799844,FL,PASCO COUNTY,Residential,Wood,1
813819,FL,PASCO COUNTY,Residential,Wood,1
633374,FL,PASCO COUNTY,Residential,Wood,1
796826,FL,PASCO COUNTY,Commercial,Reinforced Concrete,1
229700,FL,PASCO COUNTY,Residential,Wood,1
285824,FL,PASCO COUNTY,Residential,Wood,1
376055,FL,PASCO COUNTY,Residential,Masonry,1
475146,FL,PASCO COUNTY,Residential,Wood,1
744392,FL,PASCO COUNTY,Residential,Wood,1
224736,FL,PASCO COUNTY,Residential,Wood,1
167343,FL,PASCO COUNTY,Residential,Wood,1
420408,FL,PASCO COUNTY,Residential,Wood,1
169760,FL,PASCO COUNTY,Residential,Wood,1
227800,FL,PASCO COUNTY,Residential,Wood,1
559505,FL,PASCO COUNTY,Residential,Wood,1
632234,FL,PASCO COUNTY,Residential,Wood,3
284379,FL,PASCO COUNTY,Residential,Wood,1
403415,FL,PASCO COUNTY,Residential,Wood,1
316664,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
887524,FL,PASCO COUNTY,Residential,Masonry,1
671871,FL,PASCO COUNTY,Residential,Masonry,1
352690,FL,PASCO COUNTY,Residential,Wood,1
247463,FL,PASCO COUNTY,Residential,Wood,1
271819,FL,PASCO COUNTY,Residential,Masonry,4
148668,FL,PASCO COUNTY,Commercial,Reinforced Concrete,3
466828,FL,PASCO COUNTY,Residential,Masonry,1
960235,FL,PASCO COUNTY,Residential,Wood,4
767254,FL,PASCO COUNTY,Residential,Wood,1
522749,FL,PASCO COUNTY,Residential,Wood,1
756479,FL,PASCO COUNTY,Residential,Masonry,3
578035,FL,PASCO COUNTY,Residential,Masonry,3
745102,FL,PASCO COUNTY,Residential,Wood,3
958048,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
279577,FL,PASCO COUNTY,Residential,Masonry,4
110934,FL,PASCO COUNTY,Residential,Masonry,4
322909,FL,PASCO COUNTY,Residential,Wood,1
584602,FL,PASCO COUNTY,Residential,Masonry,4
167369,FL,PASCO COUNTY,Residential,Masonry,4
548942,FL,PASCO COUNTY,Residential,Masonry,4
572004,FL,PASCO COUNTY,Residential,Wood,4
605334,FL,PASCO COUNTY,Residential,Wood,4
194595,FL,PASCO COUNTY,Residential,Masonry,4
411399,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
116553,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
940928,FL,PASCO COUNTY,Residential,Masonry,4
694630,FL,PASCO COUNTY,Residential,Wood,1
839254,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
218898,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
422920,FL,PASCO COUNTY,Residential,Masonry,1
400225,FL,PASCO COUNTY,Residential,Masonry,1
481394,FL,PASCO COUNTY,Residential,Masonry,1
700842,FL,PASCO COUNTY,Residential,Masonry,1
352009,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
754610,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
370000,FL,PASCO COUNTY,Residential,Wood,4
733704,FL,PASCO COUNTY,Residential,Wood,4
237028,FL,PASCO COUNTY,Residential,Wood,4
371578,FL,PASCO COUNTY,Residential,Wood,4
815134,FL,PASCO COUNTY,Residential,Wood,4
809243,FL,PASCO COUNTY,Residential,Masonry,1
367180,FL,PASCO COUNTY,Residential,Wood,1
715143,FL,PASCO COUNTY,Residential,Wood,1
394967,FL,PASCO COUNTY,Residential,Wood,1
523967,FL,PASCO COUNTY,Residential,Wood,1
427872,FL,PASCO COUNTY,Residential,Wood,4
943741,FL,PASCO COUNTY,Residential,Wood,4
646516,FL,PASCO COUNTY,Residential,Wood,4
652816,FL,PASCO COUNTY,Residential,Wood,4
480187,FL,PASCO COUNTY,Residential,Wood,4
399375,FL,PASCO COUNTY,Residential,Wood,4
542577,FL,PASCO COUNTY,Residential,Wood,4
529503,FL,PASCO COUNTY,Residential,Wood,4
323594,FL,PASCO COUNTY,Residential,Wood,4
489555,FL,PASCO COUNTY,Residential,Wood,4
650134,FL,PASCO COUNTY,Residential,Wood,4
411638,FL,PASCO COUNTY,Residential,Wood,3
320866,FL,PASCO COUNTY,Residential,Wood,1
751988,FL,PASCO COUNTY,Residential,Wood,3
366556,FL,PASCO COUNTY,Residential,Wood,4
134652,FL,PASCO COUNTY,Residential,Masonry,3
875838,FL,PASCO COUNTY,Residential,Masonry,4
756449,FL,PASCO COUNTY,Residential,Wood,1
141692,FL,PASCO COUNTY,Residential,Wood,4
265420,FL,PASCO COUNTY,Residential,Masonry,4
559357,FL,PASCO COUNTY,Residential,Masonry,4
727254,FL,PASCO COUNTY,Residential,Masonry,1
307456,FL,PASCO COUNTY,Residential,Masonry,4
125462,FL,PASCO COUNTY,Residential,Wood,4
824982,FL,PASCO COUNTY,Residential,Wood,4
861889,FL,PASCO COUNTY,Residential,Wood,4
542551,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
369451,FL,PASCO COUNTY,Residential,Masonry,4
229267,FL,PASCO COUNTY,Residential,Wood,1
981137,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
607302,FL,PASCO COUNTY,Commercial,Reinforced Concrete,3
569320,FL,PASCO COUNTY,Residential,Wood,4
138931,FL,PASCO COUNTY,Residential,Wood,4
414652,FL,PASCO COUNTY,Residential,Wood,4
713436,FL,PASCO COUNTY,Residential,Wood,3
498515,FL,PASCO COUNTY,Residential,Wood,3
519393,FL,PASCO COUNTY,Residential,Masonry,1
543716,FL,PASCO COUNTY,Residential,Masonry,1
640240,FL,PASCO COUNTY,Residential,Masonry,1
718389,FL,PASCO COUNTY,Residential,Masonry,1
567770,FL,PASCO COUNTY,Residential,Masonry,1
422246,FL,PASCO COUNTY,Residential,Wood,3
273038,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
531853,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
352567,FL,PASCO COUNTY,Residential,Masonry,1
650381,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
619752,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
875086,FL,PASCO COUNTY,Residential,Masonry,1
929669,FL,PASCO COUNTY,Residential,Wood,1
926226,FL,PASCO COUNTY,Residential,Masonry,1
579550,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
480943,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
577279,FL,PASCO COUNTY,Residential,Masonry,1
134794,FL,PASCO COUNTY,Residential,Masonry,1
793892,FL,PASCO COUNTY,Residential,Wood,1
857945,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
646807,FL,PASCO COUNTY,Commercial,Reinforced Masonry,4
369353,FL,PASCO COUNTY,Residential,Wood,4
177142,FL,PASCO COUNTY,Residential,Wood,4
809015,FL,PASCO COUNTY,Commercial,Reinforced Concrete,4
436762,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
422887,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
142385,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,3
758063,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
581355,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
932086,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
831504,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
562351,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
379591,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
519953,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
323169,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
894612,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
377425,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
691110,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
573497,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
705089,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
960477,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
669497,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
236068,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
549441,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
281514,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
827555,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
509165,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
190528,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
769086,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
140811,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
423547,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
762908,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
186714,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
161813,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
223751,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
696910,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
937405,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
297904,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
461860,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
269780,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
624492,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
979117,FL,PASCO COUNTY,Commercial,Reinforced Concrete,3
516803,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
820356,FL,PASCO COUNTY,Residential,Masonry,1
781575,FL,PASCO COUNTY,Residential,Wood,1
443570,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
249411,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
121732,FL,PASCO COUNTY,Residential,Masonry,4
442605,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
834740,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
368299,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
643069,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
187335,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
511262,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
409593,FL,PASCO COUNTY,Residential,Masonry,1
158335,FL,PASCO COUNTY,Commercial,Reinforced Masonry,3
618958,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
161956,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
945994,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Concrete,4
439039,FL,PASCO COUNTY,Residential,Wood,3
455190,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
120584,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
703796,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
726067,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
804468,FL,PASCO COUNTY,Residential,Masonry,1
407459,FL,PASCO COUNTY,Residential,Wood,1
773215,FL,PASCO COUNTY,Residential,Wood,1
421569,FL,PASCO COUNTY,Residential,Wood,1
199295,FL,PASCO COUNTY,Residential,Wood,1
649728,FL,PASCO COUNTY,Residential,Wood,1
524766,FL,PASCO COUNTY,Residential,Wood,1
221707,FL,PASCO COUNTY,Residential,Wood,1
821881,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
181541,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
442377,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
846211,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
290172,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
394970,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
616273,FL,PASCO COUNTY,Residential,Wood,3
151451,FL,PASCO COUNTY,Residential,Wood,3
334844,FL,PASCO COUNTY,Residential,Wood,1
166892,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
542854,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
310523,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
476580,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
789311,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
706368,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
290097,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
355813,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
695701,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
836924,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
501711,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
817002,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
693524,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
205617,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
336567,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
581666,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
468508,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
348258,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
887674,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
577254,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
632459,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
181848,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
803074,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
897191,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
593254,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
228945,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
706103,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
429210,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
569078,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
295406,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
714748,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
560392,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
687445,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
122448,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
144762,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
862091,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
856560,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
664145,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
563710,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
753032,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
726155,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
500307,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
870492,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
925225,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
116974,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
105884,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
355780,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
167254,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
923844,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
414562,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
235419,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
892183,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
334240,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
964903,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
682008,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
189479,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
398033,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
647543,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
904691,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
525673,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
669697,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
971138,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
526126,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
873893,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
993557,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
912569,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
942289,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
695780,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,3
589633,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
830777,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Concrete,1
541468,FL,PASCO COUNTY,Residential,Wood,1
824860,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
860601,FL,PASCO COUNTY,Residential,Masonry,1
202177,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
140662,FL,PASCO COUNTY,Commercial,Reinforced Masonry,1
818798,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
775328,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
620734,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
718114,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
981464,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
478611,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
691246,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
621629,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
111349,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,4
637079,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
624754,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
509209,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
649088,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
480746,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
843552,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
817881,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
285439,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
115556,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
535178,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
939037,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
909230,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
871813,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
708585,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
211689,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
198552,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
857629,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
749041,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
816205,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
309346,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
992143,FL,HILLSBOROUGH COUNTY,Commercial,Steel Frame,1
276307,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
908943,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
398243,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,3
558202,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
972407,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
133790,FL,HILLSBOROUGH COUNTY,Commercial,Steel Frame,1
696232,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,3
110192,FL,HILLSBOROUGH COUNTY,Residential,Masonry,4
843615,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
150522,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
234771,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
643366,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
765046,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
636804,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
900984,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
635765,FL,HILLSBOROUGH COUNTY,Commercial,Steel Frame,1
938690,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Concrete,1
372770,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
916284,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
613518,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,3
222288,FL,HILLSBOROUGH COUNTY,Commercial,Steel Frame,3
271151,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
256981,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
527614,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
430386,FL,HILLSBOROUGH COUNTY,Residential,Masonry,4
653979,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
798046,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
583024,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
739350,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,3
197897,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
119711,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
849582,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
181642,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
653867,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
663187,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
552030,FL,HILLSBOROUGH COUNTY,Residential,Masonry,4
538063,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
529591,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
846320,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
532600,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
401438,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,4
822709,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
548653,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
266350,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Concrete,3
919219,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
890449,FL,HILLSBOROUGH COUNTY,Residential,Masonry,4
724009,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
595585,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
125784,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
590017,FL,HILLSBOROUGH COUNTY,Residential,Masonry,3
719259,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
203255,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
880092,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
258927,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
874248,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
887799,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
310183,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
217932,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
273637,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
354214,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,4
821820,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
474693,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
337249,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
694763,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
296507,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
539082,FL,HILLSBOROUGH COUNTY,Residential,Masonry,4
864546,FL,HILLSBOROUGH COUNTY,Residential,Masonry,4
877239,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
612924,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
930996,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
604457,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
601344,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
583798,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Masonry,1
610190,FL,HILLSBOROUGH COUNTY,Commercial,Reinforced Concrete,1
784959,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
189175,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
457852,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
674388,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
272390,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
574643,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
951892,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
492829,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
621788,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
255293,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
265955,FL,HILLSBOROUGH COUNTY,Residential,Wood,4
231942,FL,HILLSBOROUGH COUNTY,Residential,Wood,3
316112,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
449583,FL,HILLSBOROUGH COUNTY,Residential,Masonry,1
598406,FL,HILLSBOROUGH COUNTY,Residential,Wood,1
